Date,Region,Temperature (°C),Rainfall (mm),Humidity (%),Crop Yield Impact Score,fruit_Commodity,fruit_Price per Unit (LKR/kg),vegitable_Commodity,vegitable_Price per Unit (LKR/kg)
10/20/2023,Badulla,25.7,30.7,89.8,1.86,Papaya,181.3,Onion,318.22
10/20/2023,Batticaloa,27.6,137.9,56.3,0.89,Papaya,260.21,Onion,408.24
10/20/2023,Colombo,32.3,107.9,77.7,1.91,Papaya,457.98,Onion,176.98
10/20/2023,Galle,29.7,261.3,90.5,1.64,Papaya,98.21,Onion,176.13
10/20/2023,Gampaha,34.1,53.8,83.5,1.74,Papaya,439.61,Onion,149.86
10/20/2023,Hambantota,20.7,164.5,72.7,1.62,Papaya,390.44,Onion,348.95
10/20/2023,Jaffna,34.9,203,74,1.71,Papaya,87.38,Onion,179.41
10/21/2023,Kalutara,32.8,68.7,75.5,1.74,Papaya,367.18,Onion,211.37
10/21/2023,Kandy,34.4,166.7,53.3,0.55,Papaya,244.79,Onion,127.15
10/21/2023,Kegalle,32.3,374.9,62.4,1.33,Papaya,209.46,Onion,94.33
10/21/2023,Kilinochchi,32.6,219.2,86.8,1.67,Papaya,248.83,Onion,239.27
10/21/2023,Kurunegala,31.9,280.4,64.8,0.79,Papaya,105.75,Onion,114.22
10/21/2023,Mannar,37.8,97.3,92.4,1.64,Papaya,414.79,Onion,285.9
10/21/2023,Matale,29.7,182.2,62.3,1.82,Papaya,456.6,Onion,404.22
10/21/2023,Matara,36.7,32.4,53.7,0.9,Papaya,378.02,Onion,218.74
10/21/2023,Monaragala,36.2,141,73.2,1.65,Papaya,188.21,Onion,355.12
10/21/2023,Mullaitivu,30.3,61,54.6,1.15,Papaya,275.82,Onion,226.94
10/21/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Papaya,283.37,Onion,437.27
10/21/2023,Polonnaruwa,31.8,270.1,82,0.85,Papaya,334.17,Onion,414.67
10/21/2023,Puttalam,32.2,283.6,61.3,0.83,Papaya,50.26,Onion,98.1
10/21/2023,Ratnapura,30.2,372.5,94.7,1.34,Papaya,422.76,Onion,460.73
10/21/2023,Trincomalee,27.2,102.1,83,0.72,Papaya,494.67,Onion,408.3
10/21/2023,Vavuniya,33,203.7,73.5,1.02,Papaya,143.28,Onion,167.22
10/21/2023,Ampara,24.1,108.1,53.3,0.69,Mango,131.87,Potato,140.32
10/21/2023,Anuradhapura,26.4,147.4,76.6,1.75,Mango,427.23,Potato,131.12
10/21/2023,Badulla,25.7,30.7,89.8,1.86,Mango,262.57,Potato,370.03
10/21/2023,Batticaloa,27.6,137.9,56.3,0.89,Mango,388.35,Potato,228.53
10/21/2023,Colombo,32.3,107.9,77.7,1.91,Mango,185.5,Potato,133.43
10/21/2023,Galle,29.7,261.3,90.5,1.64,Mango,245.74,Potato,461.31
10/21/2023,Gampaha,34.1,53.8,83.5,1.74,Mango,128.62,Potato,365.69
10/21/2023,Hambantota,20.7,164.5,72.7,1.62,Mango,270.17,Potato,384.39
10/21/2023,Jaffna,34.9,203,74,1.71,Mango,489.14,Potato,369.85
10/21/2023,Kalutara,32.8,68.7,75.5,1.74,Mango,473.75,Potato,472.35
10/21/2023,Kandy,34.4,166.7,53.3,0.55,Mango,168.36,Potato,496.34
10/21/2023,Kegalle,32.3,374.9,62.4,1.33,Mango,455.34,Potato,208.12
10/21/2023,Kilinochchi,32.6,219.2,86.8,1.67,Mango,112.27,Potato,77.69
10/21/2023,Kurunegala,31.9,280.4,64.8,0.79,Mango,496.25,Potato,180.15
10/21/2023,Mannar,37.8,97.3,92.4,1.64,Mango,269.83,Potato,73.61
10/21/2023,Matale,29.7,182.2,62.3,1.82,Mango,99.78,Potato,178.12
10/21/2023,Matara,36.7,32.4,53.7,0.9,Mango,315.45,Potato,141.59
10/21/2023,Monaragala,36.2,141,73.2,1.65,Mango,158.96,Potato,357.9
10/21/2023,Mullaitivu,30.3,61,54.6,1.15,Mango,322.39,Potato,332.06
10/21/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Mango,65.01,Potato,429.61
10/21/2023,Polonnaruwa,31.8,270.1,82,0.85,Mango,69.61,Potato,316.82
10/21/2023,Puttalam,32.2,283.6,61.3,0.83,Mango,483.92,Potato,465.81
10/21/2023,Ratnapura,30.2,372.5,94.7,1.34,Mango,400.5,Potato,265.41
10/21/2023,Trincomalee,27.2,102.1,83,0.72,Mango,67.75,Potato,302
10/21/2023,Vavuniya,33,203.7,73.5,1.02,Mango,106.05,Potato,259.23
10/21/2023,Ampara,24.1,108.1,53.3,0.69,Pineapple,139.41,Drumsticks,211.14
10/21/2023,Anuradhapura,26.4,147.4,76.6,1.75,Pineapple,347.38,Drumsticks,187.18
10/21/2023,Badulla,25.7,30.7,89.8,1.86,Pineapple,81.4,Drumsticks,448.46
10/21/2023,Batticaloa,27.6,137.9,56.3,0.89,Pineapple,245.39,Drumsticks,325.11
10/21/2023,Colombo,32.3,107.9,77.7,1.91,Pineapple,141.58,Drumsticks,154.62
10/21/2023,Galle,29.7,261.3,90.5,1.64,Pineapple,469.72,Drumsticks,456.39
10/21/2023,Gampaha,34.1,53.8,83.5,1.74,Pineapple,111.1,Drumsticks,226
10/21/2023,Hambantota,20.7,164.5,72.7,1.62,Pineapple,233.89,Drumsticks,99.21
10/21/2023,Jaffna,34.9,203,74,1.71,Pineapple,91.18,Drumsticks,250.5
10/21/2023,Kalutara,32.8,68.7,75.5,1.74,Pineapple,142.81,Drumsticks,79.91
10/21/2023,Kandy,34.4,166.7,53.3,0.55,Pineapple,464.3,Drumsticks,162.05
10/21/2023,Kegalle,32.3,374.9,62.4,1.33,Pineapple,486.35,Drumsticks,272.77
10/21/2023,Kilinochchi,32.6,219.2,86.8,1.67,Pineapple,401.39,Drumsticks,228.98
10/21/2023,Kurunegala,31.9,280.4,64.8,0.79,Pineapple,407.88,Drumsticks,97.69
10/21/2023,Mannar,37.8,97.3,92.4,1.64,Pineapple,136.03,Drumsticks,97.6
10/21/2023,Matale,29.7,182.2,62.3,1.82,Pineapple,477.8,Drumsticks,160.23
10/21/2023,Matara,36.7,32.4,53.7,0.9,Pineapple,210.93,Drumsticks,185.76
10/21/2023,Monaragala,36.2,141,73.2,1.65,Pineapple,393.52,Drumsticks,125.27
10/21/2023,Mullaitivu,30.3,61,54.6,1.15,Pineapple,477.76,Drumsticks,145.54
10/21/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Pineapple,392.18,Drumsticks,304.28
10/21/2023,Polonnaruwa,31.8,270.1,82,0.85,Pineapple,324.12,Drumsticks,389.37
10/21/2023,Puttalam,32.2,283.6,61.3,0.83,Pineapple,109.55,Drumsticks,392.26
10/21/2023,Ratnapura,30.2,372.5,94.7,1.34,Pineapple,452.45,Drumsticks,180.91
10/21/2023,Trincomalee,27.2,102.1,83,0.72,Pineapple,455.64,Drumsticks,382.12
10/21/2023,Vavuniya,33,203.7,73.5,1.02,Pineapple,218.19,Drumsticks,206.85
10/21/2023,Ampara,24.1,108.1,53.3,0.69,Wood Apple,230.79,Jackfruit,121.56
10/21/2023,Anuradhapura,26.4,147.4,76.6,1.75,Wood Apple,201.9,Jackfruit,275.16
10/21/2023,Badulla,25.7,30.7,89.8,1.86,Wood Apple,150.04,Jackfruit,464.99
10/21/2023,Batticaloa,27.6,137.9,56.3,0.89,Wood Apple,68.92,Jackfruit,475.79
10/21/2023,Colombo,32.3,107.9,77.7,1.91,Wood Apple,473.42,Jackfruit,456.8
10/22/2023,Galle,29.7,261.3,90.5,1.64,Wood Apple,261.17,Jackfruit,386.52
10/22/2023,Gampaha,34.1,53.8,83.5,1.74,Wood Apple,357.32,Jackfruit,268.42
10/22/2023,Hambantota,20.7,164.5,72.7,1.62,Wood Apple,161.41,Jackfruit,59.39
10/22/2023,Jaffna,34.9,203,74,1.71,Wood Apple,435.9,Jackfruit,224.24
10/22/2023,Kalutara,32.8,68.7,75.5,1.74,Wood Apple,130.04,Jackfruit,136
10/22/2023,Kandy,34.4,166.7,53.3,0.55,Wood Apple,335.93,Jackfruit,425.05
10/22/2023,Kegalle,32.3,374.9,62.4,1.33,Wood Apple,453.24,Jackfruit,306.25
10/22/2023,Kilinochchi,32.6,219.2,86.8,1.67,Wood Apple,378.91,Jackfruit,461.03
10/22/2023,Kurunegala,31.9,280.4,64.8,0.79,Wood Apple,194.22,Jackfruit,51.65
10/22/2023,Mannar,37.8,97.3,92.4,1.64,Wood Apple,342.33,Jackfruit,144.85
10/22/2023,Matale,29.7,182.2,62.3,1.82,Wood Apple,259.47,Jackfruit,384.21
10/22/2023,Matara,36.7,32.4,53.7,0.9,Wood Apple,158.27,Jackfruit,62.68
10/22/2023,Monaragala,36.2,141,73.2,1.65,Wood Apple,484.16,Jackfruit,212.89
10/22/2023,Mullaitivu,30.3,61,54.6,1.15,Wood Apple,94.61,Jackfruit,364.68
10/22/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Wood Apple,131.09,Jackfruit,328.49
10/22/2023,Polonnaruwa,31.8,270.1,82,0.85,Wood Apple,435.04,Jackfruit,220.78
10/22/2023,Puttalam,32.2,283.6,61.3,0.83,Wood Apple,318.16,Jackfruit,453.09
10/22/2023,Ratnapura,30.2,372.5,94.7,1.34,Wood Apple,110.16,Jackfruit,415.07
10/22/2023,Trincomalee,27.2,102.1,83,0.72,Wood Apple,79.33,Jackfruit,461.14
10/22/2023,Vavuniya,33,203.7,73.5,1.02,Wood Apple,147.53,Jackfruit,96.53
10/22/2023,Ampara,24.1,108.1,53.3,0.69,Beli Fruit,159.84,Breadfruit,165.53
10/22/2023,Anuradhapura,26.4,147.4,76.6,1.75,Beli Fruit,254.43,Breadfruit,424.44
10/22/2023,Badulla,25.7,30.7,89.8,1.86,Beli Fruit,103.91,Breadfruit,212.94
10/22/2023,Batticaloa,27.6,137.9,56.3,0.89,Beli Fruit,270.04,Breadfruit,382.1
10/22/2023,Colombo,32.3,107.9,77.7,1.91,Beli Fruit,439.35,Breadfruit,415.35
10/22/2023,Galle,29.7,261.3,90.5,1.64,Beli Fruit,453.79,Breadfruit,427.62
10/22/2023,Gampaha,34.1,53.8,83.5,1.74,Beli Fruit,246.2,Breadfruit,384.42
10/22/2023,Hambantota,20.7,164.5,72.7,1.62,Beli Fruit,181.41,Breadfruit,131
10/22/2023,Jaffna,34.9,203,74,1.71,Beli Fruit,103.65,Breadfruit,178.85
10/22/2023,Kalutara,32.8,68.7,75.5,1.74,Beli Fruit,194.71,Breadfruit,350.99
10/22/2023,Kandy,34.4,166.7,53.3,0.55,Beli Fruit,306.52,Breadfruit,381.34
10/22/2023,Kegalle,32.3,374.9,62.4,1.33,Beli Fruit,77.3,Breadfruit,440.97
10/22/2023,Kilinochchi,32.6,219.2,86.8,1.67,Beli Fruit,75.28,Breadfruit,405.02
10/22/2023,Kurunegala,31.9,280.4,64.8,0.79,Beli Fruit,493.57,Breadfruit,447.36
10/22/2023,Mannar,37.8,97.3,92.4,1.64,Beli Fruit,341.78,Breadfruit,498.29
10/22/2023,Matale,29.7,182.2,62.3,1.82,Beli Fruit,386.02,Breadfruit,216.71
10/22/2023,Matara,36.7,32.4,53.7,0.9,Beli Fruit,290.35,Breadfruit,218.2
10/22/2023,Monaragala,36.2,141,73.2,1.65,Beli Fruit,330.49,Breadfruit,94.41
10/22/2023,Mullaitivu,30.3,61,54.6,1.15,Beli Fruit,292.61,Breadfruit,302.02
10/22/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Beli Fruit,404.47,Breadfruit,51.68
10/22/2023,Polonnaruwa,31.8,270.1,82,0.85,Beli Fruit,352.14,Breadfruit,181.11
10/22/2023,Puttalam,32.2,283.6,61.3,0.83,Beli Fruit,368.9,Breadfruit,329.57
10/22/2023,Ratnapura,30.2,372.5,94.7,1.34,Beli Fruit,140.91,Breadfruit,314.02
10/22/2023,Trincomalee,27.2,102.1,83,0.72,Beli Fruit,487.47,Breadfruit,114.33
10/22/2023,Vavuniya,33,203.7,73.5,1.02,Beli Fruit,82.88,Breadfruit,178.95
10/22/2023,Ampara,24.1,108.1,53.3,0.69,Guava,268.88,Taro,447.95
10/22/2023,Anuradhapura,26.4,147.4,76.6,1.75,Guava,487.5,Taro,156.19
10/22/2023,Badulla,25.7,30.7,89.8,1.86,Guava,441.51,Taro,174.45
10/22/2023,Batticaloa,27.6,137.9,56.3,0.89,Guava,365.04,Taro,397.24
10/22/2023,Colombo,32.3,107.9,77.7,1.91,Guava,301.65,Taro,114.92
10/22/2023,Galle,29.7,261.3,90.5,1.64,Guava,353.16,Taro,495.4
10/22/2023,Gampaha,34.1,53.8,83.5,1.74,Guava,286.19,Taro,325.66
10/22/2023,Hambantota,20.7,164.5,72.7,1.62,Guava,401.43,Taro,463.23
10/22/2023,Jaffna,34.9,203,74,1.71,Guava,358.35,Taro,363.91
10/22/2023,Kalutara,32.8,68.7,75.5,1.74,Guava,384.67,Taro,225.99
10/22/2023,Kandy,34.4,166.7,53.3,0.55,Guava,63.66,Taro,154.56
10/22/2023,Kegalle,32.3,374.9,62.4,1.33,Guava,340.75,Taro,430.45
10/22/2023,Kilinochchi,32.6,219.2,86.8,1.67,Guava,292.65,Taro,362.91
10/22/2023,Kurunegala,31.9,280.4,64.8,0.79,Guava,128.78,Taro,405.57
10/22/2023,Mannar,37.8,97.3,92.4,1.64,Guava,364.62,Taro,62.18
10/22/2023,Matale,29.7,182.2,62.3,1.82,Guava,124.72,Taro,201.5
10/22/2023,Matara,36.7,32.4,53.7,0.9,Guava,313.69,Taro,77.23
10/22/2023,Monaragala,36.2,141,73.2,1.65,Guava,198.88,Taro,226.98
10/22/2023,Mullaitivu,30.3,61,54.6,1.15,Guava,494.42,Taro,223.87
10/22/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Guava,209.24,Taro,196.45
10/22/2023,Polonnaruwa,31.8,270.1,82,0.85,Guava,255.03,Taro,126.48
10/22/2023,Puttalam,32.2,283.6,61.3,0.83,Guava,196.18,Taro,111.55
10/22/2023,Ratnapura,30.2,372.5,94.7,1.34,Guava,134.19,Taro,493.74
10/22/2023,Trincomalee,27.2,102.1,83,0.72,Guava,453.53,Taro,192.66
10/22/2023,Vavuniya,33,203.7,73.5,1.02,Guava,299.66,Taro,467.24
10/22/2023,Ampara,24.1,108.1,53.3,0.69,Passion Fruit,482.81,Manioc,155.03
10/23/2023,Anuradhapura,26.4,147.4,76.6,1.75,Passion Fruit,105.67,Manioc,192.08
10/23/2023,Badulla,25.7,30.7,89.8,1.86,Passion Fruit,187.03,Manioc,54.12
10/23/2023,Batticaloa,27.6,137.9,56.3,0.89,Passion Fruit,448.2,Manioc,139.31
10/23/2023,Colombo,32.3,107.9,77.7,1.91,Passion Fruit,419.03,Manioc,132.06
10/23/2023,Galle,29.7,261.3,90.5,1.64,Passion Fruit,429.77,Manioc,327.37
10/23/2023,Gampaha,34.1,53.8,83.5,1.74,Passion Fruit,257.36,Manioc,425.76
10/23/2023,Hambantota,20.7,164.5,72.7,1.62,Passion Fruit,318.33,Manioc,167.28
10/23/2023,Jaffna,34.9,203,74,1.71,Passion Fruit,82.67,Manioc,288.58
10/23/2023,Kalutara,32.8,68.7,75.5,1.74,Passion Fruit,70.86,Manioc,85.88
10/23/2023,Kandy,34.4,166.7,53.3,0.55,Passion Fruit,130.29,Manioc,433.89
10/23/2023,Kegalle,32.3,374.9,62.4,1.33,Passion Fruit,231.82,Manioc,128.59
10/23/2023,Kilinochchi,32.6,219.2,86.8,1.67,Passion Fruit,391.88,Manioc,444.63
10/23/2023,Kurunegala,31.9,280.4,64.8,0.79,Passion Fruit,351.65,Manioc,124.74
10/23/2023,Mannar,37.8,97.3,92.4,1.64,Passion Fruit,333.72,Manioc,247.4
10/23/2023,Matale,29.7,182.2,62.3,1.82,Passion Fruit,444.44,Manioc,227.52
10/23/2023,Matara,36.7,32.4,53.7,0.9,Passion Fruit,54.01,Manioc,477.87
10/23/2023,Monaragala,36.2,141,73.2,1.65,Passion Fruit,159.23,Manioc,201.86
10/23/2023,Mullaitivu,30.3,61,54.6,1.15,Passion Fruit,360.13,Manioc,472.27
10/23/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Passion Fruit,250.89,Manioc,428.78
10/23/2023,Polonnaruwa,31.8,270.1,82,0.85,Passion Fruit,254.21,Manioc,143.73
10/23/2023,Puttalam,32.2,283.6,61.3,0.83,Passion Fruit,398.56,Manioc,442.55
10/23/2023,Ratnapura,30.2,372.5,94.7,1.34,Passion Fruit,131.6,Manioc,270.33
10/23/2023,Trincomalee,27.2,102.1,83,0.72,Passion Fruit,251.51,Manioc,316.86
10/23/2023,Vavuniya,33,203.7,73.5,1.02,Passion Fruit,100.83,Manioc,470.17
10/23/2023,Ampara,24.1,108.1,53.3,0.69,Rambutan,447.69,Winged Bean,291.51
10/23/2023,Anuradhapura,26.4,147.4,76.6,1.75,Rambutan,147.77,Winged Bean,323.62
10/23/2023,Badulla,25.7,30.7,89.8,1.86,Rambutan,132.4,Winged Bean,324.89
10/23/2023,Batticaloa,27.6,137.9,56.3,0.89,Rambutan,483.74,Winged Bean,122.21
10/23/2023,Colombo,32.3,107.9,77.7,1.91,Rambutan,388.43,Winged Bean,81.84
10/23/2023,Galle,29.7,261.3,90.5,1.64,Rambutan,419.86,Winged Bean,130.39
10/23/2023,Gampaha,34.1,53.8,83.5,1.74,Rambutan,224.4,Winged Bean,341.67
10/23/2023,Hambantota,20.7,164.5,72.7,1.62,Rambutan,375.99,Winged Bean,412.24
10/23/2023,Jaffna,34.9,203,74,1.71,Rambutan,353.02,Winged Bean,283.11
10/23/2023,Kalutara,32.8,68.7,75.5,1.74,Rambutan,83.05,Winged Bean,358.96
10/23/2023,Kandy,34.4,166.7,53.3,0.55,Rambutan,142.78,Winged Bean,482.84
10/23/2023,Kegalle,32.3,374.9,62.4,1.33,Rambutan,240.87,Winged Bean,180.93
10/23/2023,Kilinochchi,32.6,219.2,86.8,1.67,Rambutan,495.89,Winged Bean,405.2
10/23/2023,Kurunegala,31.9,280.4,64.8,0.79,Rambutan,189.02,Winged Bean,53.2
10/23/2023,Mannar,37.8,97.3,92.4,1.64,Rambutan,477.5,Winged Bean,139.59
10/23/2023,Matale,29.7,182.2,62.3,1.82,Rambutan,324.47,Winged Bean,426.88
10/23/2023,Matara,36.7,32.4,53.7,0.9,Rambutan,262.42,Winged Bean,257.79
10/23/2023,Monaragala,36.2,141,73.2,1.65,Rambutan,373.8,Winged Bean,312.36
10/23/2023,Mullaitivu,30.3,61,54.6,1.15,Rambutan,490.37,Winged Bean,61.98
10/23/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Rambutan,416.04,Winged Bean,88.22
10/23/2023,Polonnaruwa,31.8,270.1,82,0.85,Rambutan,394.64,Winged Bean,341.85
10/23/2023,Puttalam,32.2,283.6,61.3,0.83,Rambutan,349.83,Winged Bean,232.6
10/23/2023,Ratnapura,30.2,372.5,94.7,1.34,Rambutan,380.01,Winged Bean,327.17
10/23/2023,Trincomalee,27.2,102.1,83,0.72,Rambutan,286.08,Winged Bean,406.73
10/23/2023,Vavuniya,33,203.7,73.5,1.02,Rambutan,284.59,Winged Bean,356.88
10/23/2023,Ampara,24.1,108.1,53.3,0.69,Mangosteen,67.52,Bitter Melon,134.71
10/23/2023,Anuradhapura,26.4,147.4,76.6,1.75,Mangosteen,169.66,Bitter Melon,66.4
10/23/2023,Badulla,25.7,30.7,89.8,1.86,Mangosteen,321.17,Bitter Melon,304.75
10/23/2023,Batticaloa,27.6,137.9,56.3,0.89,Mangosteen,349.47,Bitter Melon,166.3
10/23/2023,Colombo,32.3,107.9,77.7,1.91,Mangosteen,214.8,Bitter Melon,289.74
10/23/2023,Galle,29.7,261.3,90.5,1.64,Mangosteen,203.43,Bitter Melon,191.29
10/23/2023,Gampaha,34.1,53.8,83.5,1.74,Mangosteen,478.96,Bitter Melon,351.16
10/23/2023,Hambantota,20.7,164.5,72.7,1.62,Mangosteen,399.03,Bitter Melon,476.97
10/23/2023,Jaffna,34.9,203,74,1.71,Mangosteen,194.35,Bitter Melon,368.29
10/23/2023,Kalutara,32.8,68.7,75.5,1.74,Mangosteen,167.05,Bitter Melon,104.04
10/23/2023,Kandy,34.4,166.7,53.3,0.55,Mangosteen,266.33,Bitter Melon,338.78
10/23/2023,Kegalle,32.3,374.9,62.4,1.33,Mangosteen,387.87,Bitter Melon,367.76
10/23/2023,Kilinochchi,32.6,219.2,86.8,1.67,Mangosteen,209.76,Bitter Melon,499.04
10/23/2023,Kurunegala,31.9,280.4,64.8,0.79,Mangosteen,451.87,Bitter Melon,229.84
10/23/2023,Mannar,37.8,97.3,92.4,1.64,Mangosteen,361.84,Bitter Melon,438.88
10/23/2023,Matale,29.7,182.2,62.3,1.82,Mangosteen,469.05,Bitter Melon,390.37
10/23/2023,Matara,36.7,32.4,53.7,0.9,Mangosteen,355.21,Bitter Melon,274.39
10/23/2023,Monaragala,36.2,141,73.2,1.65,Mangosteen,358.69,Bitter Melon,149.27
10/23/2023,Mullaitivu,30.3,61,54.6,1.15,Mangosteen,343.54,Bitter Melon,152.26
10/23/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Mangosteen,279.27,Bitter Melon,199.92
10/23/2023,Polonnaruwa,31.8,270.1,82,0.85,Mangosteen,112.56,Bitter Melon,346.14
10/23/2023,Puttalam,32.2,283.6,61.3,0.83,Mangosteen,105.67,Bitter Melon,296.14
10/24/2023,Ratnapura,30.2,372.5,94.7,1.34,Mangosteen,346.13,Bitter Melon,182.83
10/24/2023,Trincomalee,27.2,102.1,83,0.72,Mangosteen,339.79,Bitter Melon,488.87
10/24/2023,Vavuniya,33,203.7,73.5,1.02,Mangosteen,141.69,Bitter Melon,334.13
10/24/2023,Ampara,24.1,108.1,53.3,0.69,Avocado,174.99,Brinjal,128.7
10/24/2023,Anuradhapura,26.4,147.4,76.6,1.75,Avocado,99.94,Brinjal,455.32
10/24/2023,Badulla,25.7,30.7,89.8,1.86,Avocado,407.91,Brinjal,375.72
10/24/2023,Batticaloa,27.6,137.9,56.3,0.89,Avocado,77.84,Brinjal,356.57
10/24/2023,Colombo,32.3,107.9,77.7,1.91,Avocado,383.37,Brinjal,116.68
10/24/2023,Galle,29.7,261.3,90.5,1.64,Avocado,188.07,Brinjal,293.59
10/24/2023,Gampaha,34.1,53.8,83.5,1.74,Avocado,99.58,Brinjal,496.47
10/24/2023,Hambantota,20.7,164.5,72.7,1.62,Avocado,180.63,Brinjal,313.07
10/24/2023,Jaffna,34.9,203,74,1.71,Avocado,168.44,Brinjal,449
10/24/2023,Kalutara,32.8,68.7,75.5,1.74,Avocado,420.91,Brinjal,292.39
10/24/2023,Kandy,34.4,166.7,53.3,0.55,Avocado,309.36,Brinjal,369
10/24/2023,Kegalle,32.3,374.9,62.4,1.33,Avocado,228.63,Brinjal,154.47
10/24/2023,Kilinochchi,32.6,219.2,86.8,1.67,Avocado,122.54,Brinjal,210.83
10/24/2023,Kurunegala,31.9,280.4,64.8,0.79,Avocado,210.02,Brinjal,351.62
10/24/2023,Mannar,37.8,97.3,92.4,1.64,Avocado,268.17,Brinjal,483.69
10/24/2023,Matale,29.7,182.2,62.3,1.82,Avocado,447.77,Brinjal,492.45
10/24/2023,Matara,36.7,32.4,53.7,0.9,Avocado,243.19,Brinjal,188.71
10/24/2023,Monaragala,36.2,141,73.2,1.65,Avocado,459.71,Brinjal,404.48
10/24/2023,Mullaitivu,30.3,61,54.6,1.15,Avocado,363.56,Brinjal,315.78
10/24/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Avocado,487.99,Brinjal,163
10/24/2023,Polonnaruwa,31.8,270.1,82,0.85,Avocado,382.84,Brinjal,179.34
10/24/2023,Puttalam,32.2,283.6,61.3,0.83,Avocado,436.59,Brinjal,464.03
10/24/2023,Ratnapura,30.2,372.5,94.7,1.34,Avocado,395.39,Brinjal,358.65
10/24/2023,Trincomalee,27.2,102.1,83,0.72,Avocado,245.33,Brinjal,343.77
10/24/2023,Vavuniya,33,203.7,73.5,1.02,Avocado,235.07,Brinjal,315.21
10/24/2023,Ampara,24.1,108.1,53.3,0.69,Rose Apple,438.64,Long Purple Eggplant,304.9
10/24/2023,Anuradhapura,26.4,147.4,76.6,1.75,Rose Apple,265.8,Long Purple Eggplant,169.86
10/24/2023,Badulla,25.7,30.7,89.8,1.86,Rose Apple,193.78,Long Purple Eggplant,478.48
10/24/2023,Batticaloa,27.6,137.9,56.3,0.89,Rose Apple,491.55,Long Purple Eggplant,351.29
10/24/2023,Colombo,32.3,107.9,77.7,1.91,Rose Apple,458.91,Long Purple Eggplant,231.9
10/24/2023,Galle,29.7,261.3,90.5,1.64,Rose Apple,498.94,Long Purple Eggplant,479.19
10/24/2023,Gampaha,34.1,53.8,83.5,1.74,Rose Apple,173.82,Long Purple Eggplant,158.17
10/24/2023,Hambantota,20.7,164.5,72.7,1.62,Rose Apple,132.47,Long Purple Eggplant,492.12
10/24/2023,Jaffna,34.9,203,74,1.71,Rose Apple,132.89,Long Purple Eggplant,211.2
10/24/2023,Kalutara,32.8,68.7,75.5,1.74,Rose Apple,409.76,Long Purple Eggplant,288.37
10/24/2023,Kandy,34.4,166.7,53.3,0.55,Rose Apple,441.05,Long Purple Eggplant,66.39
10/24/2023,Kegalle,32.3,374.9,62.4,1.33,Rose Apple,95.39,Long Purple Eggplant,480.93
10/24/2023,Kilinochchi,32.6,219.2,86.8,1.67,Rose Apple,422.76,Long Purple Eggplant,401.89
10/24/2023,Kurunegala,31.9,280.4,64.8,0.79,Rose Apple,90.66,Long Purple Eggplant,299.58
10/24/2023,Mannar,37.8,97.3,92.4,1.64,Rose Apple,320.06,Long Purple Eggplant,259.73
10/24/2023,Matale,29.7,182.2,62.3,1.82,Rose Apple,99.15,Long Purple Eggplant,277.93
10/24/2023,Matara,36.7,32.4,53.7,0.9,Rose Apple,146.89,Long Purple Eggplant,109.13
10/24/2023,Monaragala,36.2,141,73.2,1.65,Rose Apple,313.66,Long Purple Eggplant,462.72
10/24/2023,Mullaitivu,30.3,61,54.6,1.15,Rose Apple,324.11,Long Purple Eggplant,342.5
10/24/2023,Nuwara Eliya,23.2,179.5,76.4,0.77,Rose Apple,332,Long Purple Eggplant,157.4
10/24/2023,Polonnaruwa,31.8,270.1,82,0.85,Rose Apple,435.39,Long Purple Eggplant,261.4
10/24/2023,Puttalam,32.2,283.6,61.3,0.83,Rose Apple,446.41,Long Purple Eggplant,59.33
10/24/2023,Ratnapura,30.2,372.5,94.7,1.34,Rose Apple,125.59,Long Purple Eggplant,282.21
10/24/2023,Trincomalee,27.2,102.1,83,0.72,Rose Apple,326.62,Long Purple Eggplant,495.41
10/24/2023,Vavuniya,33,203.7,73.5,1.02,Rose Apple,415.7,Long Purple Eggplant,443.25
10/24/2023,Ampara,24.1,108.1,53.3,0.69,Soursop,296.71,Asiatic Pennywort,334.02
10/24/2023,Anuradhapura,26.4,147.4,76.6,1.75,Soursop,478.02,Asiatic Pennywort,152.59
10/24/2023,Badulla,25.7,30.7,89.8,1.86,Soursop,425.68,Asiatic Pennywort,456.9
10/24/2023,Batticaloa,27.6,137.9,56.3,0.89,Soursop,289.93,Asiatic Pennywort,485.8
10/24/2023,Colombo,32.3,107.9,77.7,1.91,Soursop,385.49,Asiatic Pennywort,398.91
10/24/2023,Galle,29.7,261.3,90.5,1.64,Soursop,368.8,Asiatic Pennywort,118.94
10/24/2023,Gampaha,34.1,53.8,83.5,1.74,Soursop,93.26,Asiatic Pennywort,498.62
10/24/2023,Hambantota,20.7,164.5,72.7,1.62,Soursop,80.1,Asiatic Pennywort,61.29
10/24/2023,Jaffna,34.9,203,74,1.71,Soursop,355.96,Asiatic Pennywort,450.27
